id,gid,x,y,v_x,v_y,radius,time
7,7,3.699884,-3.698130,-0.837209,0.837955,0.500000,2.350000
0,0,4.865953,0.001014,-1.312690,0.000425,0.500000,2.400000
1,1,3.698262,3.698234,-0.820351,-0.820363,0.500000,2.400000
2,2,0.000900,4.742423,0.000377,-1.364430,0.500000,2.400000
3,3,-3.423041,3.423568,0.935627,-0.935406,0.500000,2.400000
4,4,-5.179813,0.000667,1.181230,0.000280,0.500000,2.400000
5,5,-3.379263,-3.380784,0.953963,0.953330,0.500000,2.400000
6,6,0.000000,-4.697467,0.000000,1.383260,0.500000,2.400000
7,7,3.658024,-3.656232,-0.837209,0.837955,0.500000,2.400000
0,0,4.800318,0.001035,-1.312690,0.000425,0.500000,2.450000
1,1,3.657244,3.657216,-0.820351,-0.820363,0.500000,2.450000
2,2,0.000918,4.674202,0.000377,-1.364430,0.500000,2.450000
3,3,-3.376260,3.376798,0.935627,-0.935406,0.500000,2.450000
4,4,-5.120752,0.000681,1.181230,0.000280,0.500000,2.450000
5,5,-3.331565,-3.333118,0.953963,0.953330,0.500000,2.450000
